ANMOIS,APT,FSC,ZON,CAT,MVT,PAX,PEQ,CO2,NOX,COVNM,TSP,annee,mois
201211,LFBD,MC,I,B,864,91304,91507,0.763,3.213,0.181,0.121,2012,11
201211,LFBD,MC,I,C,84,0,5338,0.151,0.839,0.047,0.024,2012,11
201211,LFBD,CC,M,B,1065,127661,132638,1.144,5.934,0.242,0.182,2012,11
201211,LFBD,CC,M,A,708,23483,23483,0.253,0.851,0.067,0.040,2012,11
201211,LFBD,CC,M,B,742,77876,77883,0.622,2.504,0.230,0.099,2012,11
201211,LFBO,LC,I,A,7,25,248,0.004,0.011,0.002,0.001,2012,11
201211,LFBO,LC,I,B,11,1935,1935,0.013,0.063,0.002,0.002,2012,11
201211,LFBO,LC,I,C,3,0,1461,0.016,0.089,0.002,0.003,2012,11
201211,LFBO,MC,I,A,804,35178,35309,0.345,1.061,0.141,0.055,2012,11
201211,LFBO,MC,I,B,1941,180014,183207,1.420,5.576,0.499,0.225,2012,11
201211,LFBO,MC,I,C,135,342,26860,0.304,1.534,0.227,0.048,2012,11
201211,LFBO,LC,O,C,2,0,542,0.013,0.059,0.003,0.002,2012,11
201211,LFBO,CC,M,A,33,0,777,0.007,0.018,0.011,0.001,2012,11
201211,LFBO,CC,M,B,2297,286235,294745,2.238,9.806,0.639,0.355,2012,11
201211,LFBO,CC,M,C,9,244,688,0.021,0.139,0.009,0.003,2012,11
201211,LFBO,CC,M,A,722,21320,21320,0.160,0.462,0.197,0.025,2012,11
201211,LFBO,CC,M,B,979,85869,88192,0.776,3.029,0.276,0.123,2012,11
201211,LFBO,CC,M,C,100,1583,15885,0.208,1.150,0.140,0.033,2012,11
201211,LFLL,LC,I,B,8,1298,1298,0.010,0.048,0.001,0.002,2012,11
201211,LFLL,MC,I,A,2007,87168,89178,0.815,2.565,0.194,0.129,2012,11
201211,LFLL,MC,I,B,2777,284055,287539,2.231,8.718,0.629,0.354,2012,11
201211,LFLL,MC,I,C,103,2831,20286,0.214,1.075,0.099,0.034,2012,11
201211,LFLL,LC,O,C,10,4042,4172,0.047,0.346,0.021,0.007,2012,11
201211,LFLL,CC,M,A,170,7083,7674,0.049,0.158,0.078,0.008,2012,11
201211,LFLL,CC,M,B,413,41139,44466,0.394,1.801,0.111,0.063,2012,11
201211,LFLL,CC,M,C,1,239,245,0.004,0.030,0.003,0.001,2012,11
201211,LFLL,CC,M,A,1946,71677,71721,0.733,2.383,0.575,0.116,2012,11
201211,LFLL,CC,M,B,1564,144949,146228,1.219,4.567,0.444,0.194,2012,11
201211,LFLL,CC,M,C,54,1618,5041,0.127,0.797,0.078,0.020,2012,11
201211,LFML,LC,I,A,8,46,46,0.004,0.011,0.002,0.001,2012,11
201211,LFML,LC,I,B,11,1225,1225,0.012,0.045,0.002,0.002,2012,11
201211,LFML,LC,I,C,21,4956,5804,0.058,0.333,0.021,0.009,2012,11
201211,LFML,MC,I,A,1058,36728,41133,0.358,1.112,0.242,0.057,2012,11
201211,LFML,MC,I,B,2571,258534,260284,2.424,9.927,0.636,0.385,2012,11
201211,LFML,MC,I,C,124,182,13465,0.242,1.256,0.077,0.038,2012,11
201211,LFML,LC,O,C,10,4158,4191,0.041,0.337,0.014,0.007,2012,11
201211,LFML,CC,M,A,3,35,104,0.001,0.002,0.001,0.000,2012,11
201211,LFML,CC,M,B,1398,135912,145465,1.414,5.737,0.445,0.224,2012,11
201211,LFML,CC,M,C,41,0,7361,0.075,0.474,0.003,0.012,2012,11
201211,LFML,CC,M,A,1059,25763,28483,0.263,0.793,0.427,0.042,2012,11
201211,LFML,CC,M,B,1319,129300,136968,1.308,5.273,0.381,0.208,2012,11
201211,LFML,CC,M,C,88,1795,2274,0.173,1.050,0.072,0.027,2012,11
201211,LFMN,LC,I,A,8,20,20,0.003,0.010,0.001,0.001,2012,11
201211,LFMN,LC,I,B,1,6,6,0.001,0.002,0.000,0.000,2012,11
201211,LFMN,LC,I,C,89,18529,24160,0.289,1.910,0.037,0.046,2012,11
201211,LFMN,MC,I,A,2737,31511,31544,0.504,1.258,1.499,0.080,2012,11
201211,LFMN,MC,I,B,2959,300066,301234,2.380,9.583,0.708,0.378,2012,11
201211,LFMN,MC,I,C,33,2263,3443,0.076,0.523,0.062,0.012,2012,11
201211,LFMN,CC,M,A,34,0,864,0.009,0.030,0.015,0.001,2012,11
201211,LFMN,CC,M,B,1948,236967,240700,1.924,8.189,0.511,0.305,2012,11
201211,LFMN,CC,M,A,1198,38493,38498,0.326,1.043,0.474,0.052,2012,11
201211,LFMN,CC,M,B,716,73851,73852,0.613,2.460,0.261,0.097,2012,11
201211,LFMN,CC,M,C,35,211,1500,0.057,0.355,0.010,0.009,2012,11
201211,LFOB,MC,I,B,1805,257104,257104,2.027,8.587,0.314,0.322,2012,11
201211,LFOB,CC,M,B,87,10928,10928,0.103,0.422,0.017,0.016,2012,11
201211,LFPG,LC,I,A,1,0,0,0.001,0.001,0.000,0.000,2012,11
201211,LFPG,LC,I,B,253,23036,24623,0.347,1.262,0.109,0.055,2012,11
201211,LFPG,LC,I,C,7260,1625615,2820058,31.519,189.297,15.850,5.003,2012,11
201211,LFPG,MC,I,A,5113,239996,256167,2.341,6.733,1.108,0.372,2012,11
201211,LFPG,MC,I,B,19047,2073207,2160322,21.563,81.481,9.508,3.423,2012,11
201211,LFPG,MC,I,C,1690,137212,550222,5.274,27.512,2.371,0.837,2012,11
201211,LFPG,LC,O,C,107,39428,52417,0.502,3.716,0.222,0.080,2012,11
201211,LFPG,CC,M,A,1139,49632,61519,0.612,1.704,0.376,0.097,2012,11
201211,LFPG,CC,M,B,3634,376033,474921,4.228,15.873,1.719,0.671,2012,11
201211,LFPG,CC,M,C,153,237,29339,0.310,1.707,0.097,0.049,2012,11
201211,LFPO,LC,I,B,48,6222,6295,0.059,0.222,0.011,0.009,2012,11
201211,LFPO,LC,I,C,247,50563,58397,0.669,3.444,0.117,0.106,2012,11
201211,LFPO,MC,I,A,658,20784,20784,0.184,0.396,0.248,0.029,2012,11
201211,LFPO,MC,I,B,6730,826640,842702,7.190,31.262,1.974,1.141,2012,11
201211,LFPO,MC,I,C,148,27558,38605,0.396,2.260,0.358,0.063,2012,11
201211,LFPO,LC,O,C,588,207531,248799,2.289,13.919,0.716,0.363,2012,11
201211,LFPO,CC,M,A,2353,76488,76501,0.754,2.208,0.634,0.120,2012,11
201211,LFPO,CC,M,B,7449,818869,821117,7.347,30.404,2.004,1.166,2012,11
201211,LFPO,CC,M,C,2,510,538,0.006,0.035,0.001,0.001,2012,11
201211,LFRS,LC,I,B,20,2841,2841,0.024,0.121,0.002,0.004,2012,11
201211,LFRS,MC,I,A,545,20099,20100,0.204,0.636,0.117,0.032,2012,11
201211,LFRS,MC,I,B,687,78935,78961,0.646,2.788,0.090,0.103,2012,11
201211,LFRS,MC,I,C,59,0,7080,0.110,0.581,0.035,0.018,2012,11
201211,LFRS,LC,O,C,1,229,229,0.002,0.005,0.000,0.000,2012,11
201211,LFRS,CC,M,A,209,6317,6317,0.047,0.081,0.086,0.007,2012,11
201211,LFRS,CC,M,B,251,27257,27341,0.216,1.043,0.050,0.034,2012,11
201211,LFRS,CC,M,C,1,229,229,0.004,0.029,0.000,0.001,2012,11
201211,LFRS,CC,M,A,665,22418,22427,0.253,0.811,0.124,0.040,2012,11
201211,LFRS,CC,M,B,1115,102044,102047,0.884,3.486,0.182,0.140,2012,11
201211,LFRS,CC,M,C,53,1383,1478,0.104,0.719,0.023,0.016,2012,11
201211,LFSB,LC,I,A,1,5,5,0.001,0.001,0.000,0.000,2012,11
201211,LFSB,LC,I,B,8,1209,1209,0.009,0.050,0.001,0.001,2012,11
201211,LFSB,LC,I,C,17,2351,6645,0.056,0.379,0.025,0.009,2012,11
201211,LFSB,MC,I,A,1662,54296,58932,0.355,0.959,0.302,0.056,2012,11
201211,LFSB,MC,I,B,2228,277998,282310,1.848,7.421,0.631,0.293,2012,11
201211,LFSB,MC,I,C,71,2118,14128,0.145,0.836,0.042,0.023,2012,11
201211,LFSB,CC,M,A,265,14453,14472,0.132,0.421,0.019,0.021,2012,11
201211,LFSB,CC,M,B,223,12511,12513,0.138,0.454,0.015,0.022,2012,11
201211,LFSB,CC,M,C,69,0,9086,0.105,0.765,0.004,0.017,2012,11
201211,LFSB,CC,M,A,237,3380,3380,0.037,0.120,0.033,0.006,2012,11
201211,LFSB,CC,M,B,161,21757,21757,0.144,0.582,0.054,0.023,2012,11
201212,LFBD,LC,I,B,9,1331,1331,0.011,0.053,0.002,0.002,2012,12
201212,LFBD,LC,I,C,4,586,586,0.011,0.067,0.001,0.002,2012,12
201212,LFBD,MC,I,A,151,4941,4941,0.064,0.220,0.018,0.010,2012,12
201212,LFBD,MC,I,B,882,94116,94627,0.799,3.333,0.192,0.127,2012,12
201212,LFBD,MC,I,C,78,234,4826,0.139,0.708,0.056,0.022,2012,12
201212,LFBD,CC,M,A,1,11,11,0.000,0.000,0.000,0.000,2012,12
201212,LFBD,CC,M,B,1066,120805,125086,1.141,5.915,0.242,0.181,2012,12
201212,LFBD,CC,M,A,639,22249,22255,0.242,0.811,0.053,0.038,2012,12
201212,LFBD,CC,M,B,818,84115,84131,0.684,2.715,0.246,0.109,2012,12
201212,LFBD,CC,M,C,2,154,154,0.008,0.057,0.001,0.001,2012,12
201212,LFBO,LC,I,A,4,6,6,0.002,0.005,0.001,0.000,2012,12
201212,LFBO,LC,I,B,9,1594,1594,0.011,0.052,0.001,0.002,2012,12
201212,LFBO,LC,I,C,5,644,1021,0.018,0.083,0.003,0.003,2012,12
201212,LFBO,MC,I,A,736,33422,33610,0.313,0.972,0.085,0.050,2012,12
201212,LFBO,MC,I,B,1791,166815,168903,1.318,5.161,0.484,0.209,2012,12
201212,LFBO,MC,I,C,104,2171,19114,0.234,1.187,0.139,0.037,2012,12
201212,LFBO,LC,O,C,2,0,505,0.006,0.014,0.005,0.001,2012,12
201212,LFBO,CC,M,A,28,0,560,0.006,0.015,0.010,0.001,2012,12
201212,LFBO,CC,M,B,2271,276434,284157,2.194,9.716,0.598,0.348,2012,12
201212,LFBO,CC,M,C,12,0,635,0.031,0.206,0.016,0.005,2012,12
201212,LFBO,CC,M,A,646,20185,20189,0.158,0.473,0.160,0.025,2012,12
201212,LFBO,CC,M,B,945,86272,87610,0.767,3.082,0.274,0.122,2012,12
201212,LFBO,CC,M,C,95,2476,13979,0.191,1.070,0.120,0.030,2012,12
201212,LFLL,LC,I,B,6,1082,1082,0.008,0.036,0.001,0.001,2012,12
201212,LFLL,LC,I,C,41,7191,9990,0.198,1.145,0.005,0.031,2012,12
201212,LFLL,MC,I,A,1879,78447,80039,0.715,2.258,0.179,0.114,2012,12
201212,LFLL,MC,I,B,2708,272255,274845,2.280,8.876,0.648,0.362,2012,12
201212,LFLL,MC,I,C,108,1069,18480,0.212,1.041,0.095,0.034,2012,12
201212,LFLL,LC,O,C,8,2997,3302,0.039,0.280,0.019,0.006,2012,12
201212,LFLL,CC,M,A,180,7867,8467,0.048,0.152,0.065,0.008,2012,12
201212,LFLL,CC,M,B,408,39219,42372,0.388,1.807,0.118,0.062,2012,12
201212,LFLL,CC,M,C,3,154,154,0.007,0.039,0.001,0.001,2012,12
201212,LFLL,CC,M,A,1751,64318,64343,0.642,2.101,0.491,0.102,2012,12
201212,LFLL,CC,M,B,1577,145162,145557,1.227,4.563,0.422,0.195,2012,12
201212,LFLL,CC,M,C,59,1047,4693,0.140,0.849,0.078,0.022,2012,12
201212,LFML,LC,I,A,2,14,14,0.001,0.002,0.001,0.000,2012,12
201212,LFML,LC,I,B,10,1084,1084,0.012,0.045,0.002,0.002,2012,12
201212,LFML,LC,I,C,11,1986,2594,0.033,0.185,0.017,0.005,2012,12
201212,LFML,MC,I,A,850,30025,33795,0.298,0.931,0.212,0.047,2012,12
201212,LFML,MC,I,B,2556,240523,242904,2.410,9.843,0.677,0.383,2012,12
201212,LFML,MC,I,C,113,891,15594,0.219,1.064,0.091,0.035,2012,12
201212,LFML,LC,O,C,27,9028,9282,0.096,0.677,0.027,0.015,2012,12
201212,LFML,CC,M,A,2,0,75,0.001,0.002,0.002,0.000,2012,12
201212,LFML,CC,M,B,1428,133340,141356,1.443,5.718,0.438,0.229,2012,12
201212,LFML,CC,M,C,42,476,7064,0.083,0.512,0.012,0.013,2012,12
201212,LFML,CC,M,A,945,24338,26718,0.245,0.745,0.392,0.039,2012,12
201301,LFBD,LC,I,B,9,1454,1454,0.010,0.045,0.001,0.002,2013,01
201301,LFBD,LC,I,C,4,1255,1255,0.007,0.019,0.001,0.001,2013,01
201301,LFBD,MC,I,A,134,4549,4549,0.056,0.193,0.016,0.009,2013,01
201301,LFBD,MC,I,B,795,78920,79092,0.722,3.060,0.172,0.115,2013,01
201301,LFBD,MC,I,C,2,0,84,0.003,0.017,0.001,0.001,2013,01
201301,LFBD,CC,M,B,953,115944,120954,1.012,5.239,0.233,0.161,2013,01
201301,LFBD,CC,M,A,626,17233,17235,0.226,0.755,0.045,0.036,2013,01
201301,LFBD,CC,M,B,763,72414,72448,0.638,2.564,0.241,0.101,2013,01
201301,LFBD,CC,M,C,95,1441,6655,0.179,1.060,0.061,0.028,2013,01
201301,LFBO,LC,I,A,2,8,8,0.001,0.003,0.000,0.000,2013,01
201301,LFBO,LC,I,B,8,1211,1211,0.010,0.045,0.001,0.002,2013,01
201301,LFBO,LC,I,C,8,1576,3676,0.043,0.295,0.007,0.007,2013,01
201301,LFBO,MC,I,A,798,32887,33196,0.313,0.956,0.140,0.050,2013,01
201301,LFBO,MC,I,B,1763,150568,153787,1.310,5.135,0.474,0.208,2013,01
201301,LFBO,MC,I,C,144,3698,27255,0.315,1.636,0.206,0.050,2013,01
201301,LFBO,CC,M,A,39,72,813,0.008,0.022,0.014,0.001,2013,01
201301,LFBO,CC,M,B,2138,246372,255962,2.068,9.021,0.622,0.328,2013,01
201301,LFBO,CC,M,C,8,0,385,0.021,0.149,0.010,0.003,2013,01
201301,LFBO,CC,M,A,874,24251,24255,0.221,0.677,0.216,0.035,2013,01
201301,LFBO,CC,M,B,822,69266,70134,0.678,2.702,0.258,0.108,2013,01
201301,LFBO,CC,M,C,111,2913,16726,0.219,1.156,0.150,0.035,2013,01
201301,LFLL,LC,I,B,10,1813,1813,0.013,0.062,0.001,0.002,2013,01
201301,LFLL,LC,I,C,54,10710,13544,0.250,1.425,0.010,0.040,2013,01
201301,LFLL,MC,I,A,1894,75660,76845,0.737,2.327,0.179,0.117,2013,01
201301,LFLL,MC,I,B,2607,254418,258731,2.167,8.518,0.596,0.344,2013,01
201301,LFLL,MC,I,C,108,3010,20462,0.217,1.153,0.098,0.035,2013,01
201301,LFLL,LC,O,C,6,2464,2485,0.028,0.208,0.013,0.005,2013,01
201301,LFLL,CC,M,A,192,8262,8985,0.055,0.175,0.087,0.009,2013,01
201301,LFLL,CC,M,B,398,37505,40787,0.377,1.726,0.110,0.060,2013,01
201301,LFLL,CC,M,C,9,271,271,0.024,0.143,0.004,0.004,2013,01
201301,LFLL,CC,M,A,1837,58801,58823,0.684,2.193,0.544,0.109,2013,01
201301,LFLL,CC,M,B,1556,132190,133000,1.209,4.531,0.420,0.192,2013,01
201301,LFLL,CC,M,C,59,740,3992,0.125,0.745,0.069,0.020,2013,01
201301,LFML,LC,I,A,3,15,15,0.001,0.003,0.001,0.000,2013,01
201301,LFML,LC,I,B,14,1630,1630,0.016,0.063,0.002,0.003,2013,01
201301,LFML,LC,I,C,18,4662,4773,0.052,0.304,0.012,0.008,2013,01
201301,LFML,MC,I,A,957,30276,33354,0.346,1.089,0.229,0.055,2013,01
201301,LFML,MC,I,B,2440,213995,215773,2.385,9.844,0.598,0.379,2013,01
201301,LFML,MC,I,C,122,361,13280,0.237,1.175,0.090,0.038,2013,01
201301,LFML,LC,O,C,26,8134,8225,0.086,0.566,0.021,0.014,2013,01
201301,LFML,CC,M,A,45,9,2160,0.013,0.042,0.027,0.002,2013,01
201301,LFML,CC,M,B,1213,121138,128412,1.232,4.955,0.369,0.196,2013,01
201301,LFML,CC,M,C,46,60,7931,0.091,0.584,0.004,0.014,2013,01
201301,LFML,CC,M,A,1023,20848,23134,0.249,0.761,0.410,0.040,2013,01
201301,LFML,CC,M,B,1315,105809,113752,1.297,5.191,0.375,0.206,2013,01
201301,LFML,CC,M,C,81,1314,1577,0.161,0.921,0.081,0.026,2013,01
201301,LFMN,LC,I,A,16,76,76,0.007,0.022,0.002,0.001,2013,01
201301,LFMN,LC,I,B,2,40,40,0.001,0.003,0.000,0.000,2013,01
201301,LFMN,LC,I,C,70,18518,22118,0.247,1.705,0.026,0.039,2013,01
201301,LFMN,MC,I,A,2315,26366,26454,0.402,1.031,1.200,0.064,2013,01
201301,LFMN,MC,I,B,2656,248326,249296,2.215,8.986,0.643,0.352,2013,01
201301,LFMN,MC,I,C,39,2418,2834,0.085,0.565,0.072,0.014,2013,01
201301,LFMN,CC,M,A,40,7,814,0.010,0.033,0.019,0.002,2013,01
201301,LFMN,CC,M,B,1699,204415,208212,1.662,7.225,0.427,0.264,2013,01
201301,LFMN,CC,M,A,1109,33210,33212,0.310,1.030,0.403,0.049,2013,01
201301,LFMN,CC,M,B,645,61744,61746,0.557,2.297,0.230,0.088,2013,01
201301,LFMN,CC,M,C,29,0,1282,0.045,0.273,0.008,0.007,2013,01
201301,LFOB,MC,I,B,1757,224476,224477,1.935,8.223,0.295,0.307,2013,01
201301,LFOB,CC,M,B,117,10664,10664,0.130,0.543,0.019,0.021,2013,01
201301,LFPG,LC,I,A,2,0,0,0.001,0.003,0.002,0.000,2013,01
201301,LFPG,LC,I,B,242,22981,24157,0.333,1.241,0.106,0.053,2013,01
201301,LFPG,LC,I,C,7348,1694526,2697663,33.161,192.266,17.434,5.264,2013,01
201301,LFPG,MC,I,A,4879,215936,229997,2.322,6.559,1.170,0.369,2013,01
201301,LFPG,MC,I,B,17625,1816075,1885941,20.802,76.884,9.809,3.302,2013,01
201301,LFPG,MC,I,C,1690,133726,517233,5.423,27.795,2.565,0.861,2013,01
201301,LFPG,LC,O,C,167,55692,67034,0.747,4.924,0.417,0.119,2013,01
201301,LFPG,CC,M,A,1167,42966,61246,0.633,1.742,0.465,0.101,2013,01
201301,LFPG,CC,M,B,3586,344577,432678,4.352,15.885,1.816,0.691,2013,01
201301,LFPG,CC,M,C,166,329,28790,0.371,1.973,0.118,0.059,2013,01
201301,LFPO,LC,I,A,1,5,5,0.001,0.004,0.000,0.000,2013,01
201301,LFPO,LC,I,B,65,9178,9234,0.082,0.358,0.019,0.013,2013,01
201301,LFPO,LC,I,C,268,62314,71866,0.826,4.343,0.150,0.131,2013,01
201301,LFPO,MC,I,A,602,17192,17193,0.173,0.389,0.243,0.027,2013,01
201301,LFPO,MC,I,B,6387,753313,768341,6.792,29.145,1.863,1.078,2013,01
201301,LFPO,MC,I,C,181,35677,43626,0.534,3.023,0.430,0.085,2013,01
201301,LFPO,LC,O,C,771,273780,311197,3.043,18.438,0.948,0.483,2013,01
201301,LFPO,CC,M,A,2242,67151,67165,0.729,2.143,0.620,0.116,2013,01
201301,LFPO,CC,M,B,6431,690893,692740,6.294,26.427,1.759,0.999,2013,01
201301,LFPO,CC,M,C,1,120,120,0.002,0.005,0.000,0.000,2013,01
201301,LFRS,LC,I,B,18,3074,3074,0.022,0.113,0.002,0.003,2013,01
201301,LFRS,LC,I,C,8,2619,2619,0.026,0.138,0.004,0.004,2013,01
201301,LFRS,MC,I,A,507,17151,17152,0.189,0.615,0.086,0.030,2013,01
201301,LFRS,MC,I,B,562,61428,61553,0.553,2.362,0.089,0.088,2013,01
201301,LFRS,MC,I,C,47,0,5675,0.088,0.477,0.020,0.014,2013,01
201301,LFRS,LC,O,C,6,742,743,0.026,0.203,0.009,0.004,2013,01
201301,LFRS,CC,M,A,180,6570,6571,0.039,0.070,0.066,0.006,2013,01
201301,LFRS,CC,M,B,261,25406,25442,0.226,1.102,0.054,0.036,2013,01
201301,LFRS,CC,M,A,661,21129,21141,0.251,0.834,0.088,0.040,2013,01
201301,LFRS,CC,M,B,970,84560,84560,0.764,3.060,0.163,0.121,2013,01
201301,LFRS,CC,M,C,42,0,377,0.063,0.369,0.012,0.010,2013,01
201301,LFSB,LC,I,A,4,11,11,0.002,0.009,0.000,0.000,2013,01
201301,LFSB,LC,I,B,8,1300,1300,0.009,0.047,0.001,0.001,2013,01
201301,LFSB,LC,I,C,20,3129,7396,0.066,0.409,0.069,0.011,2013,01
201301,LFSB,MC,I,A,1521,40802,45117,0.322,0.899,0.264,0.051,2013,01
201301,LFSB,MC,I,B,2117,247181,251225,1.770,6.906,0.571,0.281,2013,01
201301,LFSB,MC,I,C,72,1949,12592,0.142,0.805,0.039,0.023,2013,01
201301,LFSB,CC,M,A,237,12919,12934,0.119,0.385,0.013,0.019,2013,01
201301,LFSB,CC,M,B,205,10952,10952,0.128,0.419,0.015,0.020,2013,01
201301,LFSB,CC,M,C,64,0,8320,0.099,0.720,0.004,0.016,2013,01
201301,LFSB,CC,M,A,221,2259,2259,0.031,0.099,0.027,0.005,2013,01
201301,LFSB,CC,M,B,133,16265,16265,0.124,0.479,0.045,0.020,2013,01
201302,LFBD,LC,I,B,9,1756,1756,0.010,0.056,0.001,0.002,2013,02
201302,LFBD,LC,I,C,4,1211,1211,0.007,0.019,0.001,0.001,2013,02
201302,LFBD,MC,I,A,136,4957,5021,0.063,0.208,0.013,0.010,2013,02
201302,LFBD,MC,I,B,730,77264,77454,0.656,2.741,0.159,0.104,2013,02
201302,LFBD,CC,M,A,1,33,33,0.000,0.001,0.000,0.000,2013,02
201302,LFBD,CC,M,B,1039,118880,123387,1.112,5.759,0.243,0.176,2013,02
201302,LFBD,CC,M,A,683,17017,17017,0.236,0.791,0.050,0.038,2013,02
201302,LFBD,CC,M,B,730,75033,75054,0.627,2.526,0.215,0.100,2013,02
201302,LFBD,CC,M,C,88,1322,5977,0.165,0.990,0.053,0.026,2013,02
201302,LFBO,LC,I,A,2,5,5,0.001,0.002,0.001,0.000,2013,02
201302,LFBO,LC,I,B,11,1587,1587,0.014,0.064,0.002,0.002,2013,02
201302,LFBO,LC,I,C,4,1357,1357,0.017,0.117,0.002,0.003,2013,02
201302,LFBO,MC,I,A,783,34754,34890,0.321,1.001,0.098,0.051,2013,02
201302,LFBO,MC,I,B,1729,157546,160468,1.261,4.936,0.425,0.200,2013,02
201302,LFBO,MC,I,C,127,1832,25045,0.284,1.441,0.196,0.045,2013,02
201302,LFBO,CC,M,A,32,0,673,0.006,0.017,0.010,0.001,2013,02
201302,LFBO,CC,M,B,2183,249013,258047,2.101,9.273,0.539,0.333,2013,02
201302,LFBO,CC,M,C,9,0,449,0.023,0.168,0.011,0.004,2013,02
201302,LFBO,CC,M,A,763,20944,20944,0.177,0.536,0.195,0.028,2013,02
201302,LFBO,CC,M,B,904,75347,76542,0.713,2.813,0.248,0.113,2013,02
201302,LFBO,CC,M,C,78,1322,12610,0.138,0.641,0.106,0.022,2013,02
201302,LFLL,LC,I,B,10,1682,1682,0.012,0.055,0.002,0.002,2013,02
201302,LFLL,LC,I,C,49,10959,14487,0.221,1.291,0.011,0.035,2013,02
201302,LFLL,MC,I,A,1908,77600,79563,0.757,2.384,0.194,0.120,2013,02
201302,LFLL,MC,I,B,2479,253226,256841,2.005,7.860,0.575,0.318,2013,02
201302,LFLL,MC,I,C,94,1899,16717,0.188,0.950,0.086,0.030,2013,02
201302,LFLL,CC,M,A,180,7899,8612,0.051,0.162,0.078,0.008,2013,02
201302,LFLL,CC,M,B,367,35879,38928,0.352,1.664,0.091,0.056,2013,02
201302,LFLL,CC,M,C,8,187,187,0.023,0.137,0.003,0.004,2013,02
201302,LFLL,CC,M,A,1876,58494,58515,0.702,2.276,0.550,0.111,2013,02
201302,LFLL,CC,M,B,1581,133351,134833,1.229,4.653,0.427,0.195,2013,02
201302,LFLL,CC,M,C,43,0,2684,0.088,0.477,0.067,0.014,2013,02
201302,LFML,LC,I,A,3,14,14,0.001,0.003,0.001,0.000,2013,02
201302,LFML,LC,I,B,14,1561,1561,0.017,0.067,0.002,0.003,2013,02
201302,LFML,LC,I,C,18,4159,4597,0.058,0.362,0.015,0.009,2013,02
201302,LFML,MC,I,A,866,30559,33024,0.322,1.009,0.206,0.051,2013,02
201302,LFML,MC,I,B,2255,208783,211170,2.160,8.902,0.555,0.343,2013,02
201302,LFML,MC,I,C,116,0,12130,0.228,1.149,0.077,0.036,2013,02
201302,LFML,LC,O,C,16,3892,4084,0.049,0.273,0.006,0.008,2013,02
201302,LFML,CC,M,A,42,64,2205,0.013,0.041,0.025,0.002,2013,02
201302,LFML,CC,M,B,1229,121529,127480,1.249,5.063,0.396,0.198,2013,02
201302,LFML,CC,M,C,46,232,7469,0.095,0.603,0.007,0.015,2013,02
201302,LFML,CC,M,A,980,20439,22590,0.244,0.747,0.395,0.039,2013,02
201302,LFML,CC,M,B,1219,108599,115439,1.218,5.015,0.348,0.193,2013,02
201302,LFML,CC,M,C,78,0,385,0.138,0.738,0.063,0.022,2013,02
201302,LFMN,LC,I,A,15,55,55,0.010,0.037,0.002,0.002,2013,02
201302,LFMN,LC,I,B,2,286,286,0.002,0.009,0.000,0.000,2013,02
201302,LFMN,LC,I,C,57,16341,22613,0.211,1.423,0.026,0.033,2013,02
201302,LFMN,MC,I,A,2449,28124,28195,0.422,1.057,1.327,0.067,2013,02
201302,LFMN,MC,I,B,2550,258105,259099,2.111,8.491,0.628,0.335,2013,02
201302,LFMN,MC,I,C,36,3586,4016,0.082,0.551,0.064,0.013,2013,02
201302,LFMN,LC,O,C,3,821,821,0.010,0.067,0.010,0.002,2013,02
201302,LFMN,CC,M,A,33,0,774,0.008,0.028,0.016,0.001,2013,02
201302,LFMN,CC,M,B,1747,197935,201330,1.692,7.251,0.448,0.269,2013,02
201302,LFMN,CC,M,A,1048,30863,30865,0.279,0.912,0.430,0.044,2013,02
201302,LFMN,CC,M,B,674,69913,69956,0.591,2.398,0.202,0.094,2013,02
201302,LFMN,CC,M,C,36,0,1370,0.056,0.341,0.010,0.009,2013,02
201302,LFOB,MC,I,B,1590,213145,213145,1.744,7.473,0.264,0.277,2013,02
201302,LFOB,CC,M,B,104,11313,11313,0.118,0.515,0.018,0.019,2013,02
201302,LFPG,LC,I,A,1,5,5,0.000,0.002,0.000,0.000,2013,02
201302,LFPG,LC,I,B,208,19450,20660,0.291,1.059,0.094,0.046,2013,02
201302,LFPG,LC,I,C,6672,1493245,2467259,29.938,174.545,15.802,4.752,2013,02
201302,LFPG,MC,I,A,4669,208873,222723,2.196,6.217,1.123,0.349,2013,02
201302,LFPG,MC,I,B,17171,1820899,1889675,19.852,73.688,9.178,3.151,2013,02
201302,LFPG,MC,I,C,1529,108510,476921,4.773,24.381,2.077,0.758,2013,02
201302,LFPG,LC,O,C,144,48358,58343,0.656,4.307,0.375,0.104,2013,02
201302,LFPG,CC,M,A,1059,41132,57649,0.574,1.583,0.399,0.091,2013,02
201302,LFPG,CC,M,B,3382,333147,411999,3.995,14.837,1.589,0.634,2013,02
201302,LFPG,CC,M,C,164,432,26502,0.360,1.953,0.100,0.057,2013,02
201302,LFPO,LC,I,B,53,7939,8007,0.070,0.302,0.018,0.011,2013,02
201302,LFPO,LC,I,C,242,54308,64537,0.669,3.535,0.103,0.106,2013,02
201302,LFPO,MC,I,A,647,19887,19887,0.188,0.441,0.218,0.030,2013,02
201302,LFPO,MC,I,B,5808,702318,719752,6.135,26.569,1.608,0.974,2013,02
201302,LFPO,MC,I,C,89,15298,21684,0.259,1.468,0.255,0.041,2013,02
201302,LFPO,LC,O,C,698,250239,290372,2.763,16.787,0.864,0.439,2013,02
