"","ANMOIS","APT","FSC","ZON","CAT","MVT","PAX","PEQ","CO2","NOX","COVNM","TSP","year","month","APT_PAYS","APT_LAT","APT_LONG","date"
"5992",200504,"LFOB","MC","I","B",1101,163000,163030,1.207,5.911,0.291,0.192,2005,4,"France (Métrop.)",49.45,2.11,2005-04-01 01:01:00
"5993",200504,"LFOB","CC","M","B",1,96,96,0.001,0.002,0,0,2005,4,"France (Métrop.)",49.45,2.11,2005-04-01 01:01:00
"5994",200504,"LFPG","LC","I","A",8,470,470,0.003,0.009,0.002,0,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"5995",200504,"LFPG","LC","I","B",172,12716,12938,0.243,1.005,0.146,0.039,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"5996",200504,"LFPG","LC","I","C",7248,1487286,2628743,29.967,162.991,22.627,4.757,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"5997",200504,"LFPG","MC","I","A",8162,312488,331665,2.925,7.879,1.838,0.464,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"5998",200504,"LFPG","MC","I","B",20514,2042719,2105060,23.117,86.576,8.229,3.669,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"5999",200504,"LFPG","MC","I","C",1672,167599,480581,4.799,26.086,2.719,0.762,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6000",200504,"LFPG","LC","O","C",89,24452,46368,0.418,2.962,0.351,0.066,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6001",200504,"LFPG","CC","M","A",1,0,0,0,0,0,0,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6002",200504,"LFPG","CC","M","C",1,399,598,0.002,0.006,0.004,0,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6003",200504,"LFPG","CC","M","A",1010,22320,34139,0.381,0.996,0.506,0.06,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6004",200504,"LFPG","CC","M","B",3936,372910,470686,4.1,15.109,1.588,0.651,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6005",200504,"LFPG","CC","M","C",197,5192,49223,0.476,2.505,0.164,0.076,2005,4,"France (Métrop.)",49.01,2.55,2005-04-01 01:01:00
"6006",200504,"LFPO","LC","I","A",2,12,12,0,0.001,0.001,0,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6007",200504,"LFPO","LC","I","B",127,9750,11455,0.155,0.638,0.051,0.025,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6008",200504,"LFPO","LC","I","C",203,79843,103248,0.892,4.906,0.647,0.142,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6009",200504,"LFPO","MC","I","A",496,15999,15999,0.115,0.268,0.066,0.018,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6010",200504,"LFPO","MC","I","B",5234,604274,637227,5.761,25.455,1.608,0.914,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6011",200504,"LFPO","MC","I","C",648,109063,152710,1.807,9.709,1.923,0.287,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6012",200504,"LFPO","LC","O","C",558,208566,271497,2.509,13.78,4.124,0.398,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6013",200504,"LFPO","CC","M","A",2008,51191,51239,0.58,1.728,0.748,0.092,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6014",200504,"LFPO","CC","M","B",9650,1033503,1037790,8.576,37.283,2.841,1.361,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6015",200504,"LFPO","CC","M","C",53,12264,17593,0.24,1.24,0.104,0.038,2005,4,"France (Métrop.)",48.72,2.38,2005-04-01 01:01:00
"6016",200504,"LFRS","LC","I","B",23,2258,2258,0.025,0.103,0.009,0.004,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6017",200504,"LFRS","LC","I","C",18,4831,4831,0.045,0.246,0.017,0.007,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6018",200504,"LFRS","MC","I","A",338,7319,8647,0.094,0.319,0.044,0.015,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6019",200504,"LFRS","MC","I","B",572,78249,78847,0.585,2.675,0.136,0.093,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6020",200504,"LFRS","MC","I","C",58,2794,7311,0.112,0.602,0.072,0.018,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6021",200504,"LFRS","LC","O","C",16,7954,7965,0.065,0.38,0.008,0.01,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6022",200504,"LFRS","CC","M","A",1,55,55,0,0,0,0,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6023",200504,"LFRS","CC","M","B",261,27944,28149,0.225,1.021,0.056,0.036,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6024",200504,"LFRS","CC","M","C",39,6776,6776,0.114,0.758,0.028,0.018,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6025",200504,"LFRS","CC","M","A",1498,51710,51718,0.553,1.704,0.205,0.088,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6026",200504,"LFRS","CC","M","B",300,26746,26749,0.272,1.107,0.089,0.043,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6027",200504,"LFRS","CC","M","C",44,166,720,0.063,0.343,0.015,0.01,2005,4,"France (Métrop.)",47.16,-1.61,2005-04-01 01:01:00
"6028",200504,"LFSB","LC","I","A",1,2,2,0,0.002,0,0,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6029",200504,"LFSB","LC","I","B",10,987,987,0,0,0,0,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6030",200504,"LFSB","LC","I","C",22,2233,4934,0.068,0.449,0.095,0.011,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6031",200504,"LFSB","MC","I","A",2578,64702,68047,0.738,1.828,0.764,0.117,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6032",200504,"LFSB","MC","I","B",1106,114324,117134,0.86,3.722,0.212,0.136,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6033",200504,"LFSB","MC","I","C",75,509,10445,0.136,0.748,0.05,0.022,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6034",200504,"LFSB","CC","M","A",31,1356,1475,0.009,0.03,0.004,0.001,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6035",200504,"LFSB","CC","M","B",551,48425,48571,0.292,1.368,0.063,0.046,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6036",200504,"LFSB","CC","M","C",66,36,5286,0.119,0.865,0.016,0.019,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6037",200504,"LFSB","CC","M","A",514,8958,8978,0.146,0.466,0.098,0.023,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6038",200504,"LFSB","CC","M","B",26,1772,1772,0.019,0.104,0.005,0.003,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6039",200504,"LFSB","CC","M","C",10,374,387,0.021,0.116,0.005,0.003,2005,4,"France (Métrop.)",47.59,7.53,2005-04-01 01:01:00
"6040",200505,"LFBD","LC","I","B",9,1281,1295,0.01,0.038,0.006,0.002,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6041",200505,"LFBD","MC","I","A",1020,31094,31094,0.319,0.985,0.192,0.051,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6042",200505,"LFBD","MC","I","B",601,54592,56272,0.618,2.604,0.12,0.098,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6043",200505,"LFBD","MC","I","C",26,1363,1794,0.047,0.26,0.008,0.008,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6044",200505,"LFBD","CC","M","A",2,3,3,0.001,0.003,0.003,0,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6045",200505,"LFBD","CC","M","B",1099,124255,129819,1.091,5.434,0.284,0.173,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6046",200505,"LFBD","CC","M","A",1047,32809,32812,0.291,0.931,0.178,0.046,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6047",200505,"LFBD","CC","M","B",454,35491,35493,0.321,1.339,0.104,0.051,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6048",200505,"LFBD","CC","M","C",44,310,1788,0.071,0.436,0.012,0.011,2005,5,"France (Métrop.)",44.83,-0.72,2005-05-01 01:01:00
"6049",200505,"LFBO","LC","I","A",1,3,3,0,0,0,0,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6050",200505,"LFBO","LC","I","B",9,1229,1229,0.011,0.041,0.005,0.002,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6051",200505,"LFBO","LC","I","C",14,2606,2728,0.028,0.129,0.018,0.004,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6052",200505,"LFBO","MC","I","A",1561,58217,58932,0.514,1.475,0.256,0.082,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6053",200505,"LFBO","MC","I","B",1227,125354,126495,0.938,3.93,0.229,0.149,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6054",200505,"LFBO","MC","I","C",128,3193,23482,0.272,1.396,0.161,0.043,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6055",200505,"LFBO","LC","O","C",5,1390,1391,0.02,0.143,0.002,0.003,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6056",200505,"LFBO","CC","M","A",95,0,3549,0.012,0.028,0.021,0.002,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6057",200505,"LFBO","CC","M","B",2227,260284,271565,2.081,8.946,0.575,0.33,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6058",200505,"LFBO","CC","M","C",1,96,96,0.001,0.003,0.001,0,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6059",200505,"LFBO","CC","M","A",1347,42941,42946,0.399,1.272,0.287,0.063,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6060",200505,"LFBO","CC","M","B",297,24456,24462,0.219,0.992,0.071,0.035,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6061",200505,"LFBO","CC","M","C",138,2608,12807,0.246,1.401,0.091,0.039,2005,5,"France (Métrop.)",43.64,1.37,2005-05-01 01:01:00
"6062",200505,"LFLL","LC","I","B",10,634,649,0.01,0.041,0.003,0.002,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6063",200505,"LFLL","LC","I","C",13,3078,3163,0.027,0.124,0.02,0.004,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6064",200505,"LFLL","MC","I","A",3539,110762,110977,1.303,3.553,0.666,0.207,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6065",200505,"LFLL","MC","I","B",2170,216657,220921,1.932,7.54,0.48,0.307,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6066",200505,"LFLL","MC","I","C",178,12258,26226,0.377,2.111,0.23,0.06,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6067",200505,"LFLL","LC","O","C",10,4170,4247,0.04,0.232,0.005,0.006,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6068",200505,"LFLL","CC","M","A",140,2169,4018,0.049,0.123,0.041,0.008,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6069",200505,"LFLL","CC","M","B",732,54355,55079,0.311,1.223,0.135,0.049,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6070",200505,"LFLL","CC","M","C",50,3011,8251,0.113,0.698,0.026,0.018,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6071",200505,"LFLL","CC","M","A",2437,77110,78041,0.789,2.363,0.678,0.125,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6072",200505,"LFLL","CC","M","B",1315,101836,101936,0.747,2.978,0.268,0.119,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6073",200505,"LFLL","CC","M","C",46,410,1955,0.084,0.508,0.02,0.013,2005,5,"France (Métrop.)",45.73,5.08,2005-05-01 01:01:00
"6074",200505,"LFML","LC","I","A",2,6,6,0.001,0.001,0,0,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6075",200505,"LFML","LC","I","B",54,4181,4581,0.054,0.225,0.025,0.009,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6076",200505,"LFML","LC","I","C",24,3668,4110,0.058,0.358,0.018,0.009,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6077",200505,"LFML","MC","I","A",1423,59643,59842,0.332,0.878,0.347,0.053,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6078",200505,"LFML","MC","I","B",1541,151068,152436,1.616,6.673,0.38,0.257,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6079",200505,"LFML","MC","I","C",166,15438,19810,0.346,1.77,0.217,0.055,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6080",200505,"LFML","LC","O","C",5,1581,1610,0.009,0.025,0.001,0.001,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6081",200505,"LFML","CC","M","A",74,26,3711,0.002,0.006,0.003,0,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6082",200505,"LFML","CC","M","B",1550,163755,174741,1.509,6.112,0.544,0.24,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6083",200505,"LFML","CC","M","C",54,1433,6991,0.112,0.61,0.021,0.018,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6084",200505,"LFML","CC","M","A",1838,57585,60864,0.55,1.639,0.481,0.087,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6085",200505,"LFML","CC","M","B",850,62725,69032,0.547,1.834,0.215,0.087,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6086",200505,"LFML","CC","M","C",88,1701,4730,0.167,0.987,0.038,0.027,2005,5,"France (Métrop.)",43.44,5.22,2005-05-01 01:01:00
"6087",200505,"LFMN","LC","I","A",11,43,43,0.004,0.011,0.002,0.001,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6088",200505,"LFMN","LC","I","B",1,16,16,0,0,0,0,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6089",200505,"LFMN","LC","I","C",104,15876,17699,0.279,1.77,0.051,0.044,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6090",200505,"LFMN","MC","I","A",5752,76223,76333,0.961,2.261,3.077,0.152,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6091",200505,"LFMN","MC","I","B",4081,425720,427733,3.697,14.859,0.936,0.587,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6092",200505,"LFMN","MC","I","C",271,44718,45164,0.586,5.075,0.075,0.093,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6093",200505,"LFMN","CC","M","A",40,140,732,0.01,0.027,0.017,0.002,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6094",200505,"LFMN","CC","M","B",2161,287878,293034,2.117,9.62,0.697,0.336,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6095",200505,"LFMN","CC","M","C",3,784,785,0.011,0.055,0.008,0.002,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6096",200505,"LFMN","CC","M","A",2846,68479,70591,0.578,1.5,1.221,0.092,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6097",200505,"LFMN","CC","M","B",299,21520,21527,0.018,0.078,0.004,0.003,2005,5,"France (Métrop.)",43.67,7.22,2005-05-01 01:01:00
"6098",200505,"LFOB","MC","I","B",1239,177861,178100,1.372,6.685,0.338,0.218,2005,5,"France (Métrop.)",49.45,2.11,2005-05-01 01:01:00
"6099",200505,"LFOB","MC","I","C",2,0,128,0.004,0.023,0.001,0.001,2005,5,"France (Métrop.)",49.45,2.11,2005-05-01 01:01:00
"6100",200505,"LFOB","CC","M","B",3,12,12,0.004,0.011,0.008,0.001,2005,5,"France (Métrop.)",49.45,2.11,2005-05-01 01:01:00
"6101",200505,"LFOB","CC","M","C",2,0,0,0.005,0.023,0.004,0.001,2005,5,"France (Métrop.)",49.45,2.11,2005-05-01 01:01:00
"6102",200505,"LFPG","LC","I","A",1,0,0,0.001,0.002,0.001,0,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6103",200505,"LFPG","LC","I","B",150,9960,10140,0.209,0.866,0.134,0.033,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6104",200505,"LFPG","LC","I","C",7747,1552546,2607913,31.826,173.452,24.2,5.052,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6105",200505,"LFPG","MC","I","A",8184,308555,330028,3.006,8.11,1.847,0.477,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6106",200505,"LFPG","MC","I","B",21372,2211717,2269630,24.211,90.588,8.975,3.843,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6107",200505,"LFPG","MC","I","C",1842,211428,484744,5.327,28.999,3.19,0.846,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6108",200505,"LFPG","LC","O","C",78,19891,42610,0.361,2.591,0.245,0.057,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6109",200505,"LFPG","CC","M","A",957,22310,34175,0.368,0.976,0.476,0.058,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6110",200505,"LFPG","CC","M","B",4033,391632,480142,4.18,15.469,1.66,0.663,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6111",200505,"LFPG","CC","M","C",173,5347,39955,0.419,2.198,0.139,0.067,2005,5,"France (Métrop.)",49.01,2.55,2005-05-01 01:01:00
"6112",200505,"LFPO","LC","I","B",121,8504,10099,0.146,0.589,0.048,0.023,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6113",200505,"LFPO","LC","I","C",151,53112,69128,0.679,3.664,0.401,0.108,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6114",200505,"LFPO","MC","I","A",462,15460,15460,0.114,0.263,0.057,0.018,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6115",200505,"LFPO","MC","I","B",5510,635780,663581,6.133,26.986,1.782,0.974,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6116",200505,"LFPO","MC","I","C",707,117589,158537,1.892,9.812,2.256,0.3,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6117",200505,"LFPO","LC","O","C",529,185784,233417,2.274,12.195,3.394,0.361,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6118",200505,"LFPO","CC","M","A",2041,53480,53522,0.587,1.729,0.735,0.093,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6119",200505,"LFPO","CC","M","B",9653,1075552,1080034,8.63,37.518,2.961,1.37,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6120",200505,"LFPO","CC","M","C",43,12712,13952,0.205,1.01,0.256,0.032,2005,5,"France (Métrop.)",48.72,2.38,2005-05-01 01:01:00
"6121",200505,"LFRS","LC","I","B",9,1041,1041,0.01,0.039,0.005,0.002,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6122",200505,"LFRS","LC","I","C",12,2959,2959,0.025,0.121,0.017,0.004,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6123",200505,"LFRS","MC","I","A",316,7574,8606,0.09,0.302,0.049,0.014,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6124",200505,"LFRS","MC","I","B",812,110014,110811,0.845,3.722,0.207,0.134,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6125",200505,"LFRS","MC","I","C",86,8087,12381,0.162,0.879,0.089,0.026,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6126",200505,"LFRS","LC","O","C",1,529,529,0.003,0.006,0,0,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6127",200505,"LFRS","CC","M","B",262,28265,28400,0.226,1.019,0.056,0.036,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6128",200505,"LFRS","CC","M","C",15,2344,2344,0.033,0.213,0.017,0.005,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6129",200505,"LFRS","CC","M","A",1448,51224,51240,0.514,1.579,0.194,0.082,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6130",200505,"LFRS","CC","M","B",347,32198,32205,0.3,1.249,0.1,0.048,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6131",200505,"LFRS","CC","M","C",48,663,1182,0.072,0.412,0.016,0.011,2005,5,"France (Métrop.)",47.16,-1.61,2005-05-01 01:01:00
"6132",200505,"LFSB","LC","I","C",8,201,3687,0.045,0.365,0.105,0.007,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6133",200505,"LFSB","MC","I","A",2466,60750,63893,0.678,1.664,0.754,0.108,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6134",200505,"LFSB","MC","I","B",1456,144357,146841,1.197,5.182,0.339,0.19,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6135",200505,"LFSB","MC","I","C",84,1059,10700,0.151,0.835,0.066,0.024,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6136",200505,"LFSB","CC","M","A",32,967,1213,0.009,0.028,0.006,0.001,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6137",200505,"LFSB","CC","M","B",590,48487,48622,0.312,1.491,0.069,0.05,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6138",200505,"LFSB","CC","M","C",63,512,5750,0.112,0.742,0.012,0.018,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6139",200505,"LFSB","CC","M","A",523,10131,10131,0.152,0.486,0.11,0.024,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6140",200505,"LFSB","CC","M","B",26,1364,1364,0.024,0.117,0.01,0.004,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6141",200505,"LFSB","CC","M","C",1,250,250,0.001,0.003,0.002,0,2005,5,"France (Métrop.)",47.59,7.53,2005-05-01 01:01:00
"6142",200506,"LFBD","LC","I","B",8,1201,1201,0.009,0.037,0.004,0.001,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6143",200506,"LFBD","MC","I","A",1057,34139,34140,0.323,0.985,0.208,0.051,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6144",200506,"LFBD","MC","I","B",688,65539,67459,0.685,2.833,0.123,0.109,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6145",200506,"LFBD","MC","I","C",16,636,988,0.032,0.186,0.004,0.005,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6146",200506,"LFBD","CC","M","A",1,0,0,0,0,0,0,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6147",200506,"LFBD","CC","M","B",1158,145273,153011,1.16,5.856,0.288,0.184,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6148",200506,"LFBD","CC","M","C",2,0,0,0.002,0.004,0,0,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6149",200506,"LFBD","CC","M","A",1067,35779,35790,0.3,0.961,0.201,0.048,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6150",200506,"LFBD","CC","M","B",460,42123,42123,0.307,1.254,0.097,0.049,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6151",200506,"LFBD","CC","M","C",44,279,2142,0.07,0.422,0.012,0.011,2005,6,"France (Métrop.)",44.83,-0.72,2005-06-01 01:01:00
"6152",200506,"LFBO","LC","I","A",1,1,1,0,0,0,0,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6153",200506,"LFBO","LC","I","B",11,1043,1043,0.011,0.046,0.005,0.002,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6154",200506,"LFBO","LC","I","C",17,3492,3492,0.034,0.167,0.024,0.005,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6155",200506,"LFBO","MC","I","A",1550,61044,61437,0.51,1.453,0.261,0.081,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6156",200506,"LFBO","MC","I","B",1134,117220,118870,0.848,3.48,0.22,0.135,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6157",200506,"LFBO","MC","I","C",129,2400,23324,0.272,1.413,0.16,0.043,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6158",200506,"LFBO","LC","O","C",5,1805,1808,0.017,0.094,0.002,0.003,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6159",200506,"LFBO","CC","M","A",102,80,4004,0.013,0.03,0.022,0.002,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6160",200506,"LFBO","CC","M","B",2186,274716,286721,2.047,8.801,0.546,0.325,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6161",200506,"LFBO","CC","M","C",3,480,500,0.009,0.066,0.004,0.001,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6162",200506,"LFBO","CC","M","A",1357,47058,47083,0.403,1.286,0.288,0.064,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6163",200506,"LFBO","CC","M","B",287,25675,25738,0.192,0.842,0.065,0.03,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6164",200506,"LFBO","CC","M","C",141,2486,14710,0.271,1.601,0.103,0.043,2005,6,"France (Métrop.)",43.64,1.37,2005-06-01 01:01:00
"6165",200506,"LFLL","LC","I","B",8,468,474,0.009,0.039,0.002,0.001,2005,6,"France (Métrop.)",45.73,5.08,2005-06-01 01:01:00
